Conv1,Conv2,Dense,Loss,Accuracy,Model Params,tflite Size,Loss_1,Loss_2,Loss_3,Loss_4,Loss_5,Accuracy_1,Accuracy_2,Accuracy_3,Accuracy_4,Accuracy_5
8,64,32,0.6486299395561218,0.7362606287002563,16721,70.164,0.6486299395561218,0.7106074094772339,0.673237681388855,0.6797553300857544,0.5906499624252319,0.7362606287002563,0.7067988514900208,0.7096317410469055,0.7280453443527222,0.7733711004257202
8,64,48,0.750507652759552,0.7067988514900208,20929,86.996,0.750507652759552,0.7738348245620728,0.786699652671814,0.7937378287315369,0.7316670417785645,0.7067988514900208,0.7067988514900208,0.7067988514900208,0.7067988514900208,0.7067988514900208
8,64,64,0.6918087363243103,0.7130311489105224,25137,103.828,0.6918087363243103,0.8432660698890686,0.699174165725708,0.6685808300971985,0.6406468152999878,0.7130311489105224,0.7067988514900208,0.7067988514900208,0.7067988514900208,0.7152974605560303
8,64,80,0.8164564609527588,0.710481584072113,29345,120.696,0.8164564609527588,0.8374083042144775,0.8902112245559692,0.7998251914978027,0.7717737555503845,0.710481584072113,0.7082152962684631,0.7082152962684631,0.7082152962684631,0.7152974605560303
8,64,96,0.7476603865623475,0.7186968922615051,33553,137.528,0.7476603865623475,0.750649094581604,0.7638415098190308,0.7122130393981934,0.7491511106491089,0.7186968922615051,0.7167139053344727,0.7152974605560303,0.7195467352867126,0.720963180065155
8,64,128,0.4786194384098053,0.821529746055603,41969,171.192,0.4786194384098053,0.5338152050971985,0.5064899325370789,0.47839680314064026,0.4328930974006653,0.821529746055603,0.7903682589530945,0.801699697971344,0.8172804713249207,0.8456090688705444
8,64,160,0.9250244140625,0.7096317291259766,50385,204.856,0.9250244140625,0.8716208338737488,1.3572123050689697,0.797993540763855,0.813983678817749,0.7096317291259766,0.7067988514900208,0.7082152962684631,0.7124645709991455,0.7096317410469055
8,80,48,0.7554172873497009,0.7124645829200744,26065,107.576,0.7554172873497009,0.7917770147323608,0.7759938836097717,0.7861078381538391,0.7020602226257324,0.7124645829200744,0.7067988514900208,0.7110481858253479,0.7082152962684631,0.7124645709991455
8,80,64,0.7062770843505859,0.7178470373153687,31297,128.504,0.7062770843505859,0.8120516538619995,0.7612996101379395,0.7111793160438538,0.6486138105392456,0.7178470373153687,0.7082152962684631,0.7096317410469055,0.7096317410469055,0.7280453443527222
8,80,80,0.8315222024917602,0.709915030002594,36529,149.432,0.8315222024917602,0.8232626914978027,0.9116498231887817,0.7906534671783447,0.8373405933380127,0.709915030002594,0.7096317410469055,0.7096317410469055,0.7082152962684631,0.7110481858253479
8,80,96,0.7950900197029114,0.7116147398948669,41761,170.36,0.7950900197029114,0.8017562627792358,0.7792562246322632,0.8143026828765869,0.835907518863678,0.7116147398948669,0.7082152962684631,0.7096317410469055,0.7096317410469055,0.7096317410469055
8,80,128,0.48248305916786194,0.8583569407463074,52225,212.216,0.48248305916786194,0.692627489566803,0.4364965558052063,0.43983322381973267,0.4158748686313629,0.8583569407463074,0.7478753328323364,0.8682719469070435,0.8838527202606201,0.8866855502128601
8,80,160,0.7029441475868226,0.7283286094665528,62689,254.072,0.7029441475868226,0.778839111328125,0.7139372825622559,0.6776954531669617,0.6507996916770935,0.7283286094665528,0.7195467352867126,0.7195467352867126,0.7365438938140869,0.7407932281494141
8,96,48,0.8120216250419616,0.7067988514900208,31201,128.12,0.8120216250419616,0.8242989778518677,0.8402140140533447,0.8017967939376831,0.8209497332572937,0.7067988514900208,0.7067988514900208,0.7067988514900208,0.7067988514900208,0.7067988514900208
