Conv1,Conv2,Dense,Loss,Accuracy,Model Params,tflite Size,Loss_1,Loss_2,Loss_3,Loss_4,Loss_5,Accuracy_1,Accuracy_2,Accuracy_3,Accuracy_4,Accuracy_5
12,12,32,0.456963938,0.753824365,7613,33.828,0.456963938,0.502005577,0.457620949,0.436096966,0.446780205,0.753824365,0.730878174,0.750708222,0.767705381,0.757790387
12,12,48,0.435484457,0.773654401,10733,46.308,0.435484457,0.453669608,0.445013463,0.451980114,0.412675083,0.773654401,0.757790387,0.763456106,0.77053827,0.783286095
12,12,64,0.472735763,0.748441923,13853,58.788,0.472735763,0.493846595,0.479374707,0.467072695,0.462619871,0.748441923,0.730878174,0.737960339,0.737960339,0.754957497
12,12,80,0.478949434,0.760056663,16973,71.268,0.478949434,0.528972328,0.492889673,0.469470531,0.450368792,0.760056663,0.7266289,0.749291778,0.754957497,0.781869709
12,12,96,0.397837287,0.795467424,20093,83.748,0.397837287,0.480431408,0.387002885,0.392240912,0.362403095,0.795467424,0.730878174,0.815864027,0.798866868,0.820113301
12,12,128,0.423406422,0.783002818,26333,108.708,0.423406422,0.495952278,0.45451498,0.410915613,0.376749486,0.783002818,0.72946173,0.762039661,0.801699698,0.820113301
12,12,160,0.458724815,0.74929179,32573,133.668,0.458724815,0.502778769,0.480444759,0.455930799,0.45010674,0.74929179,0.7266289,0.732294619,0.733711064,0.762039661
12,16,12,0.398426533,0.78668555,4917,22.984,0.398426533,0.429119021,0.404785752,0.393196344,0.385636628,0.78668555,0.725212455,0.794617593,0.790368259,0.815864027
12,16,16,0.488199246,0.725212455,5953,27.128,0.488199246,0.501524568,0.49471122,0.480635852,0.464859307,0.725212455,0.725212455,0.725212455,0.725212455,0.725212455
12,16,24,0.423471063,0.782719541,8025,35.416,0.423471063,0.530409634,0.445358574,0.392533898,0.389502585,0.782719541,0.725212455,0.767705381,0.801699698,0.797450423
12,16,32,0.461408752,0.757790375,10097,43.704,0.461408752,0.545263767,0.460476756,0.451055676,0.426317126,0.757790375,0.725212455,0.752124667,0.728045344,0.764872551
12,16,48,0.431957287,0.803965998,14241,60.28,0.431957287,0.440971613,0.414469332,0.433040947,0.417148679,0.803965998,0.769121826,0.807365417,0.825779021,0.798866868
12,16,64,0.340079957,0.854390943,18385,76.856,0.340079957,0.379979432,0.342206329,0.346099317,0.330888957,0.854390943,0.815864027,0.852691233,0.865439117,0.852691233
12,16,80,0.318192148,0.856657207,22529,93.432,0.318192148,0.390213102,0.363866776,0.329916447,0.272889882,0.856657207,0.801699698,0.832861185,0.848441899,0.896600544
12,16,96,0.302257538,0.878470254,26673,110.008,0.302257538,0.372425169,0.334392458,0.280408919,0.263254642,0.878470254,0.848441899,0.861189783,0.88385272,0.900849879
12,16,128,0.412359846,0.790934837,34961,143.16,0.412359846,0.443137586,0.419562787,0.42821303,0.393537343,0.790934837,0.777620375,0.784702539,0.783286095,0.797450423
12,16,160,0.416110265,0.78668555,43249,176.312,0.416110265,0.520553172,0.467386395,0.377591759,0.362221032,0.78668555,0.728045344,0.730878174,0.820113301,0.82861191
12,24,12,0.413818055,0.786118984,9341,40.68,0.413818055,0.482734025,0.417363375,0.447066396,0.358217806,0.786118984,0.736543894,0.803116143,0.725212455,0.835694075
12,24,16,0.380365086,0.807082152,10889,46.872,0.380365086,0.461393028,0.428492635,0.377564549,0.315509707,0.807082152,0.725212455,0.725212455,0.841359794,0.878186941
12,24,24,0.397765517,0.780736542,13985,59.256,0.397765517,0.496802092,0.457761168,0.418970168,0.314261973,0.780736542,0.725212455,0.725212455,0.725212455,0.856940508
12,24,32,0.42856102,0.770538235,17081,71.64,0.42856102,0.439348251,0.456418812,0.411452413,0.441972286,0.770538235,0.725212455,0.725212455,0.801699698,0.787535429
12,24,48,0.342341602,0.84135977,23273,96.408,0.342341602,0.360611677,0.377109468,0.343610555,0.32262376,0.84135977,0.82861191,0.83144474,0.83427763,0.851274788
12,24,64,0.248390001,0.894617569,29465,121.176,0.248390001,0.314450175,0.287151068,0.226023078,0.203418031,0.894617569,0.858356953,0.873937666,0.906515598,0.915014148
12,24,80,0.249655607,0.898583567,35657,145.944,0.249655607,0.315681279,0.256337553,0.233013421,0.219932795,0.898583567,0.879603386,0.885269105,0.910764873,0.912181318
12,24,96,0.442706895,0.767705393,41849,170.712,0.442706895,0.53930217,0.472023547,0.439591587,0.38085103,0.767705393,0.7266289,0.737960339,0.781869709,0.794617593
12,24,128,0.382154119,0.817280459,54233,220.248,0.382154119,0.419438481,0.405986071,0.366361499,0.344113648,0.817280459,0.790368259,0.788951814,0.830028355,0.854107678
12,24,160,0.419285238,0.78300283,66617,269.784,0.419285238,0.503289461,0.463890195,0.394422591,0.37409538,0.78300283,0.72946173,0.764872551,0.796033978,0.804532588
12,32,16,0.586433351,0.725212455,14481,61.24,0.586433351,0.587970018,0.587985337,0.587584257,0.5876984,0.725212455,0.725212455,0.725212455,0.725212455,0.725212455
12,32,24,0.387322098,0.811048162,18601,77.728,0.387322098,0.449551284,0.39938584,0.357142478,0.36078608,0.811048162,0.7266289,0.822946191,0.83711046,0.844192624
12,32,32,0.288842103,0.886968839,22721,94.208,0.288842103,0.340114176,0.33221519,0.281046182,0.25918442,0.886968839,0.875354111,0.866855502,0.881019831,0.906515598
12,32,48,0.327915299,0.850424945,30961,127.168,0.327915299,0.352150857,0.4112477,0.294210613,0.293801695,0.850424945,0.83427763,0.805949032,0.864022672,0.876770556
12,32,64,0.417383248,0.786118984,39201,160.128,0.417383248,0.495988458,0.450674891,0.42079249,0.377735555,0.786118984,0.72946173,0.764872551,0.783286095,0.817280471
12,32,80,0.290563148,0.874787533,47441,193.088,0.290563148,0.349724412,0.338191688,0.25515753,0.23032096,0.874787533,0.847025514,0.855524063,0.896600544,0.920679867
12,32,96,0.19854154,0.924929166,55681,226.048,0.19854154,0.280001104,0.20308277,0.169083923,0.168882847,0.924929166,0.878186941,0.927762032,0.939093471,0.933427751
12,32,128,0.431381881,0.793767715,72161,291.968,0.431381881,0.455721855,0.476052642,0.433583409,0.407652378,0.793767715,0.790368259,0.769121826,0.798866868,0.805949032
12,32,160,0.408494663,0.800283289,88641,357.888,0.408494663,0.480219692,0.454895675,0.474989235,0.330675989,0.800283289,0.72946173,0.763456106,0.757790387,0.871104836
12,48,24,0.507475096,0.725212455,27833,114.656,0.507475096,0.500914633,0.517990291,0.501163125,0.563727617,0.725212455,0.725212455,0.725212455,0.725212455,0.725212455
12,48,32,0.337348038,0.846175623,34001,139.328,0.337348038,0.402826071,0.376827508,0.373055011,0.274142593,0.846175623,0.796033978,0.820113301,0.803116143,0.903682709
12,48,48,0.209057832,0.918980169,46337,188.672,0.209057832,0.237598717,0.268792868,0.190781593,0.176230311,0.918980169,0.906515598,0.875354111,0.932011306,0.933427751
12,48,64,0.269169274,0.887818694,58673,238.016,0.269169274,0.350986093,0.28906408,0.256096452,0.223159641,0.887818694,0.832861185,0.876770556,0.88668555,0.922096312
12,48,80,0.277842599,0.879886687,71009,287.36,0.277842599,0.349096686,0.28556627,0.263589412,0.269248992,0.879886687,0.83711046,0.876770556,0.89235127,0.873937666
12,48,96,0.318516034,0.864872515,83345,336.704,0.318516034,0.364331007,0.385443449,0.317162752,0.26610294,0.864872515,0.849858344,0.82861191,0.855524063,0.885269105
12,48,128,0.186520433,0.935694051,108017,435.392,0.186520433,0.212877959,0.229904652,0.174132138,0.14196825,0.935694051,0.920679867,0.903682709,0.943342805,0.960339963
12,48,160,0.242041168,0.909631729,132689,534.08,0.242041168,0.342024595,0.218754545,0.25947246,0.187848121,0.909631729,0.851274788,0.922096312,0.902266264,0.936260641
12,64,32,0.406351697,0.784702539,45281,184.448,0.406351697,0.473903805,0.439884305,0.374619186,0.369766533,0.784702539,0.725212455,0.725212455,0.83144474,0.818696856
12,64,48,0.231130177,0.913881016,61713,250.176,0.231130177,0.253672123,0.256162852,0.214503646,0.214237943,0.913881016,0.898016989,0.878186941,0.916430593,0.929178476
12,64,64,0.274151996,0.88441925,78145,315.904,0.274151996,0.33872807,0.326903671,0.256140292,0.218466505,0.88441925,0.83711046,0.845609069,0.907931983,0.920679867
12,64,80,0.225949657,0.91869688,94577,381.632,0.225949657,0.391362727,0.196420863,0.182479277,0.188767239,0.91869688,0.839943349,0.936260641,0.939093471,0.932011306
12,64,96,0.323515189,0.862322938,111009,447.36,0.323515189,0.410788,0.373520404,0.34379071,0.249065816,0.862322938,0.818696856,0.830028355,0.868271947,0.898016989
12,64,128,0.233834913,0.909348452,143873,578.816,0.233834913,0.290603518,0.254406363,0.237849191,0.206260026,0.909348452,0.875354111,0.893767715,0.913597763,0.929178476
12,64,160,0.309137529,0.883569396,176737,710.272,0.309137529,0.409100592,0.37577635,0.195079312,0.239382908,0.883569396,0.803116143,0.821529746,0.926345587,0.937677026
12,80,48,0.353589422,0.822096324,77089,311.68,0.353589422,0.457511306,0.447693855,0.318459541,0.299728841,0.822096324,0.725212455,0.740793228,0.871104836,0.88668555
12,80,64,0.32965157,0.854674232,97617,393.792,0.32965157,0.421783417,0.380749375,0.300927579,0.275165945,0.854674232,0.793201149,0.810198307,0.876770556,0.882436275
12,80,80,0.297291169,0.870538259,118145,475.904,0.297291169,0.387182474,0.344446242,0.282466888,0.230409056,0.870538259,0.830028355,0.839943349,0.873937666,0.913597763
12,80,96,0.16630196,0.943626058,138673,558.016,0.16630196,0.182502121,0.152377293,0.162138671,0.174403325,0.943626058,0.929178476,0.95042491,0.94759208,0.94475919
12,80,128,0.173131505,0.943342781,179729,722.24,0.173131505,0.204009041,0.206493169,0.168962732,0.136481658,0.943342781,0.924929202,0.933427751,0.946175635,0.958923519
12,80,160,0.34621084,0.843626058,220785,886.464,0.34621084,0.498024195,0.448158234,0.283703864,0.258812517,0.843626058,0.753541052,0.784702539,0.890934825,0.88951844
12,96,48,0.223162994,0.909631741,92465,373.184,0.223162994,0.322136909,0.253181785,0.203130007,0.168977097,0.909631741,0.852691233,0.906515598,0.919263482,0.929178476
12,96,64,0.381187677,0.812181306,117089,471.68,0.381187677,0.488781452,0.408292264,0.380499601,0.313069552,0.812181306,0.725212455,0.796033978,0.793201149,0.882436275
12,96,80,0.187523225,0.945609057,141713,570.176,0.187523225,0.221260756,0.175614998,0.174925208,0.155119658,0.945609057,0.902266264,0.94759208,0.956090629,0.960339963
12,96,96,0.181992182,0.94305948,166337,668.672,0.181992182,0.249630049,0.139936224,0.130626917,0.224372968,0.94305948,0.899433434,0.956090629,0.95042491,0.94759208
12,96,128,0.197018275,0.927478766,215585,865.664,0.197018275,0.210288912,0.213483989,0.192976892,0.203476638,0.927478766,0.912181318,0.917847037,0.934844196,0.929178476
12,96,160,0.210304213,0.91671387,264833,1062.656,0.210304213,0.287627667,0.235465661,0.215536356,0.159215689,0.91671387,0.856940508,0.896600544,0.932011306,0.95042491
16,16,12,0.510257459,0.725212455,9433,41.116,0.510257459,0.58153522,0.58173871,0.483021975,0.465999365,0.725212455,0.725212455,0.725212455,0.725212455,0.725212455
16,16,16,0.363630527,0.803682721,11749,50.38,0.363630527,0.423436165,0.389719844,0.369047433,0.339728385,0.803682721,0.725212455,0.725212455,0.838526905,0.854107678
16,16,24,0.263685647,0.887818694,16381,68.908,0.263685647,0.344996542,0.311340839,0.221536949,0.20137158,0.887818694,0.83711046,0.858356953,0.916430593,0.930594921
16,16,32,0.315693629,0.854107654,21013,87.436,0.315693629,0.378315091,0.326947898,0.337825209,0.292655408,0.854107654,0.847025514,0.858356953,0.821529746,0.845609069
16,16,48,0.282181314,0.881586409,30277,124.492,0.282181314,0.378861815,0.320325464,0.258321524,0.226551786,0.881586409,0.847025514,0.869688392,0.882436275,0.906515598
16,16,64,0.38150028,0.806798875,39541,161.548,0.38150028,0.498631895,0.431432486,0.357302994,0.317508399,0.806798875,0.725212455,0.745042503,0.830028355,0.852691233
16,16,80,0.45994249,0.756373942,48805,198.604,0.45994249,0.523022771,0.5253492,0.48493883,0.424829453,0.756373942,0.722379625,0.728045344,0.719546735,0.774787545
16,16,96,0.388124001,0.810481584,58069,235.66,0.388124001,0.5110358,0.410441667,0.387657821,0.336166322,0.810481584,0.728045344,0.805949032,0.801699698,0.849858344
16,16,128,0.310275927,0.861756384,76597,309.772,0.310275927,0.344903588,0.454087079,0.307332367,0.244826421,0.861756384,0.847025514,0.781869709,0.858356953,0.895184159
16,16,160,0.316279724,0.863172793,95125,383.884,0.316279724,0.491128415,0.346593052,0.304143429,0.225550815,0.863172793,0.72946173,0.856940508,0.898016989,0.915014148
16,24,12,0.579808712,0.725212455,13569,57.6,0.579808712,0.579644978,0.580319047,0.581587732,0.578695655,0.725212455,0.725212455,0.725212455,0.725212455,0.725212455
16,24,16,0.582039487,0.725212455,15981,67.248,0.582039487,0.587963998,0.583982885,0.577557802,0.580764413,0.725212455,0.725212455,0.725212455,0.725212455,0.725212455
16,24,24,0.420999533,0.786685538,20805,86.544,0.420999533,0.475925565,0.524093509,0.385606885,0.367509186,0.786685538,0.725212455,0.725212455,0.83144474,0.832861185
16,24,32,0.368327922,0.817563736,25629,105.84,0.368327922,0.412721932,0.393658698,0.374269307,0.333731145,0.817563736,0.750708222,0.798866868,0.814447582,0.851274788
16,24,48,0.273629212,0.886118984,35277,144.432,0.273629212,0.318081945,0.306341201,0.276629478,0.229867548,0.886118984,0.859773397,0.876770556,0.890934825,0.900849879
16,24,64,0.290341154,0.880169964,44925,183.024,0.290341154,0.402768791,0.309224367,0.283744127,0.229110107,0.880169964,0.848441899,0.856940508,0.865439117,0.909348428
16,24,80,0.332185113,0.833994329,54573,221.616,0.332185113,0.490764201,0.436153561,0.266825706,0.243029132,0.833994329,0.719546735,0.757790387,0.898016989,0.89235127
16,24,96,0.281745049,0.866005671,64221,260.208,0.281745049,0.41184026,0.295811713,0.252470672,0.257577389,0.866005671,0.780453265,0.868271947,0.882436275,0.888101995
16,24,128,0.40832237,0.808781874,83517,337.392,0.40832237,0.519944251,0.565177977,0.331038445,0.307506919,0.808781874,0.72096318,0.725212455,0.865439117,0.879603386
16,24,160,0.341839921,0.830028319,102813,414.576,0.341839921,0.478883058,0.389175206,0.366053373,0.247353911,0.830028319,0.72946173,0.803116143,0.821529746,0.893767715
16,32,16,0.586508882,0.725212455,21237,88.272,0.586508882,0.587969065,0.587969899,0.587981224,0.583970129,0.725212455,0.725212455,0.725212455,0.725212455,0.725212455
16,32,24,0.238974991,0.902832866,27661,113.968,0.238974991,0.315464288,0.268323243,0.216693029,0.216878623,0.902832866,0.845609069,0.895184159,0.922096312,0.922096312
16,32,32,0.34637894,0.837677062,34085,139.664,0.34637894,0.471300691,0.391632587,0.329777598,0.268780798,0.837677062,0.725212455,0.824362636,0.866855502,0.882436275
16,32,48,0.181578976,0.933994341,46933,191.056,0.181578976,0.246859312,0.169844344,0.164001644,0.156675845,0.933994341,0.900849879,0.930594921,0.943342805,0.94475919
16,32,64,0.244740844,0.902832854,59781,242.448,0.244740844,0.330860525,0.265019178,0.23198694,0.201347262,0.902832854,0.861189783,0.896600544,0.902266264,0.923512757
16,32,80,0.174571791,0.939093471,72629,293.84,0.174571791,0.246088177,0.187912852,0.152180806,0.139995977,0.939093471,0.926345587,0.916430593,0.94475919,0.951841354
16,32,96,0.177114382,0.936260629,85477,345.232,0.177114382,0.239563242,0.198181167,0.152005687,0.139005467,0.936260629,0.905099154,0.922096312,0.943342805,0.954674244
16,32,128,0.350545332,0.829178476,111173,448.016,0.350545332,0.499517351,0.432500482,0.338348687,0.253094971,0.829178476,0.7266289,0.771954656,0.841359794,0.905099154
16,32,160,0.180553222,0.934844184,136869,550.8,0.180553222,0.22993432,0.181503639,0.159772947,0.198581368,0.934844184,0.907931983,0.932011306,0.946175635,0.934844196
16,48,24,0.24954668,0.891784704,41373,168.816,0.24954668,0.286077648,0.276654929,0.214053065,0.232234746,0.891784704,0.871104836,0.865439117,0.926345587,0.905099154
16,48,32,0.460339534,0.7733711,50997,207.312,0.460339534,0.561937034,0.541749299,0.496742129,0.350664079,0.7733711,0.725212455,0.725212455,0.725212455,0.844192624
16,48,48,0.269404033,0.888668549,70245,284.304,0.269404033,0.450135738,0.282300889,0.244376764,0.198629335,0.888668549,0.77053827,0.902266264,0.902266264,0.923512757
16,48,64,0.200255325,0.937110472,89493,361.296,0.200255325,0.338691771,0.185883537,0.168666303,0.160741478,0.937110472,0.872521222,0.937677026,0.95042491,0.953257799
16,48,80,0.208127311,0.917563736,108741,438.288,0.208127311,0.297587872,0.197964638,0.205586046,0.170915127,0.917563736,0.861189783,0.922096312,0.912181318,0.940509915
16,48,96,0.149067485,0.949858356,127989,515.28,0.149067485,0.175894156,0.167463496,0.153572187,0.109544232,0.949858356,0.936260641,0.94759208,0.95042491,0.958923519
16,48,128,0.163438024,0.941643059,166485,669.264,0.163438024,0.2298242,0.213781446,0.142653778,0.114552215,0.941643059,0.905099154,0.916430593,0.957507074,0.960339963
16,48,160,0.207987973,0.9266289,204981,823.248,0.207987973,0.425113678,0.14996703,0.138709679,0.130552068,0.9266289,0.813031137,0.943342805,0.956090629,0.966005683
16,64,32,0.584589839,0.725212455,67909,274.96,0.584589839,0.587963521,0.587992311,0.584458828,0.58110255,0.725212455,0.725212455,0.725212455,0.725212455,0.725212455
16,64,48,0.219024795,0.921246457,93557,377.552,0.219024795,0.277873218,0.241634071,0.201043889,0.169972107,0.921246457,0.88951844,0.909348428,0.934844196,0.940509915
16,64,64,0.186637047,0.931728065,119205,480.144,0.186637047,0.280050963,0.204589605,0.137510121,0.15600659,0.931728065,0.882436275,0.919263482,0.954674244,0.94759208
16,64,80,0.29384551,0.877053821,144853,582.736,0.29384551,0.368423969,0.320419639,0.277095377,0.231069595,0.877053821,0.798866868,0.875354111,0.890934825,0.920679867
16,64,96,0.173295677,0.94135977,170501,685.328,0.173295677,0.329063863,0.181586295,0.114456877,0.122452162,0.94135977,0.88385272,0.933427751,0.956090629,0.971671402
16,64,128,0.107072653,0.965722394,221797,890.512,0.107072653,0.158784017,0.116109356,0.097193785,0.087588847,0.965722394,0.936260641,0.964589238,0.973087847,0.977337122
16,64,160,0.154821405,0.950141644,273093,1095.696,0.154821405,0.17463176,0.167827383,0.131426215,0.147779748,0.950141644,0.930594921,0.937677026,0.961756349,0.954674244
16,80,48,0.311574465,0.855240798,116869,470.8,0.311574465,0.448625565,0.329939097,0.233316913,0.314104646,0.855240798,0.725212455,0.848441899,0.924929202,0.882436275
16,80,64,0.176093712,0.937960339,148917,598.992,0.176093712,0.271949798,0.221256465,0.124342486,0.137099177,0.937960339,0.882436275,0.913597763,0.968838513,0.957507074
16,80,80,0.169983953,0.936260617,180965,727.184,0.169983953,0.209380284,0.211050779,0.172361583,0.135125637,0.936260617,0.917847037,0.909348428,0.933427751,0.961756349
16,80,96,0.149023212,0.947308791,213013,855.376,0.149023212,0.195073575,0.177028954,0.149030179,0.117182247,0.947308791,0.923512757,0.943342805,0.946175635,0.960339963
16,80,128,0.132510392,0.961189806,277109,1111.76,0.132510392,0.137675643,0.129220024,0.132351264,0.112196408,0.961189806,0.960339963,0.958923519,0.963172793,0.960339963
16,80,160,0.137608564,0.965155804,341205,1368.144,0.137608564,0.155272648,0.13085945,0.133420989,0.128231406,0.965155804,0.951841354,0.968838513,0.961756349,0.966005683
16,96,48,0.167182079,0.944192636,140181,564.048,0.167182079,0.21966216,0.201248407,0.136873066,0.122644991,0.944192636,0.917847037,0.930594921,0.953257799,0.956090629
16,96,64,0.167219102,0.941926336,178629,717.84,0.167219102,0.196985841,0.202801868,0.141228691,0.148506805,0.941926336,0.927762032,0.917847037,0.946175635,0.956090629
16,96,80,0.200782546,0.921813023,217077,871.632,0.200782546,0.224767908,0.233577803,0.172840133,0.200049773,0.921813023,0.902266264,0.912181318,0.939093471,0.907931983
16,96,96,0.213728377,0.915864027,255525,1025.424,0.213728377,0.285311639,0.25428468,0.226169899,0.152812734,0.915864027,0.882436275,0.888101995,0.910764873,0.946175635
16,96,128,0.139547929,0.955524087,332421,1333.008,0.139547929,0.168060288,0.178093553,0.107027233,0.116542891,0.955524087,0.943342805,0.929178476,0.970254958,0.973087847
16,96,160,0.175469419,0.935127473,409317,1640.592,0.175469419,0.227917209,0.215076029,0.139173195,0.151338935,0.935127473,0.902266264,0.920679867,0.960339963,0.940509915
20,24,12,0.587461782,0.725212455,22057,91.552,0.587461782,0.585372388,0.587968707,0.587989032,0.587991834,0.725212455,0.725212455,0.725212455,0.725212455,0.725212455
20,24,16,0.587976956,0.725212455,26773,110.416,0.587976956,0.587965906,0.587979198,0.58797425,0.588000834,0.725212455,0.725212455,0.725212455,0.725212455,0.725212455
20,24,24,0.513439924,0.725212455,36205,148.144,0.513439924,0.462925285,0.579439342,0.534831285,0.500488579,0.725212455,0.725212455,0.725212455,0.725212455,0.725212455
20,24,32,0.328767127,0.851274788,45637,185.872,0.328767127,0.429799944,0.289714158,0.317749649,0.271488905,0.851274788,0.766288936,0.88385272,0.859773397,0.885269105
20,24,48,0.23573052,0.908781886,64501,261.328,0.23573052,0.304261237,0.255370975,0.227878407,0.195377529,0.908781886,0.854107678,0.88385272,0.930594921,0.936260641
20,24,64,0.313781011,0.864589226,83365,336.784,0.313781011,0.349240214,0.327943504,0.333408773,0.308912754,0.864589226,0.825779021,0.848441899,0.864022672,0.873937666
20,24,80,0.334065524,0.83597734,102229,412.24,0.334065524,0.47317028,0.473638833,0.273677319,0.228724256,0.83597734,0.7266289,0.743626058,0.903682709,0.899433434
20,24,96,0.312401003,0.878753543,121093,487.696,0.312401003,0.366021723,0.507991672,0.303146988,0.188427731,0.878753543,0.825779021,0.794617593,0.881019831,0.946175635
20,24,128,0.310148129,0.866572237,158821,638.608,0.310148129,0.381798714,0.346976399,0.340300202,0.259047568,0.866572237,0.822946191,0.844192624,0.852691233,0.890934825
20,24,160,0.342236936,0.849858356,196549,789.52,0.342236936,0.45219779,0.338255912,0.352101237,0.285570264,0.849858356,0.791784704,0.862606227,0.841359794,0.88668555
20,32,16,0.573385036,0.725212455,35613,145.776,0.573385036,0.580294669,0.584421635,0.579800189,0.543993354,0.725212455,0.725212455,0.725212455,0.725212455,0.725212455
20,32,24,0.278424767,0.900849855,48181,196.048,0.278424767,0.378649324,0.277705759,0.250225008,0.202526882,0.900849855,0.832861185,0.88668555,0.912181318,0.937677026
20,32,32,0.335048437,0.859773362,60749,246.32,0.335048437,0.430537701,0.345638603,0.300992101,0.316823035,0.859773362,0.798866868,0.856940508,0.878186941,0.866855502
20,32,48,0.292289323,0.877903664,85885,346.864,0.292289323,0.395786673,0.27667141,0.24563013,0.293838471,0.877903664,0.825779021,0.872521222,0.902266264,0.881019831
20,32,64,0.294386062,0.869405091,111021,447.408,0.294386062,0.38524279,0.364749998,0.265883416,0.224998847,0.869405091,0.818696856,0.822946191,0.896600544,0.909348428
20,32,80,0.251526552,0.901133144,136157,547.952,0.251526552,0.384847879,0.317822844,0.207072183,0.199178427,0.901133144,0.845609069,0.859773397,0.926345587,0.920679867
20,32,96,0.212565792,0.946175635,161293,648.496,0.212565792,0.209139079,0.229884684,0.212237939,0.196758881,0.946175635,0.933427751,0.939093471,0.953257799,0.960339963
20,32,128,0.273303008,0.89065156,211565,849.584,0.273303008,0.443197936,0.301826239,0.264388293,0.200269833,0.89065156,0.794617593,0.865439117,0.898016989,0.932011306
20,32,160,0.187795201,0.950141633,261837,1050.672,0.187795201,0.200262964,0.156843275,0.148381799,0.260311633,0.950141633,0.932011306,0.963172793,0.949008524,0.939093471
20,48,24,0.587996829,0.725212455,72133,291.856,0.587996829,0.587966263,0.588001132,0.588010252,0.588004172,0.725212455,0.725212455,0.725212455,0.725212455,0.725212455
20,48,32,0.583524919,0.725212455,90973,367.216,0.583524919,0.587987542,0.587968588,0.582153738,0.580630302,0.725212455,0.725212455,0.725212455,0.725212455,0.725212455
20,48,48,0.227165669,0.925212455,128653,517.936,0.227165669,0.239660397,0.236208782,0.263234913,0.191001758,0.925212455,0.903682709,0.900849879,0.932011306,0.94475919
20,48,64,0.328740713,0.849858356,166333,668.656,0.328740713,0.436788976,0.364185721,0.294665039,0.336155653,0.849858356,0.725212455,0.83144474,0.88951844,0.879603386
20,48,80,0.159302577,0.949291801,204013,819.376,0.159302577,0.214736685,0.138775855,0.192516744,0.148024425,0.949291801,0.919263482,0.958923519,0.943342805,0.951841354
20,48,96,0.148912011,0.959773374,241693,970.096,0.148912011,0.150794685,0.149546131,0.124257497,0.166560799,0.959773374,0.95042491,0.953257799,0.958923519,0.971671402
20,48,128,0.120981522,0.968271959,317053,1271.536,0.120981522,0.120779604,0.127579898,0.105478637,0.109136999,0.968271959,0.961756349,0.966005683,0.973087847,0.971671402
20,48,160,0.150256267,0.954390943,392413,1572.976,0.150256267,0.169321701,0.130048826,0.191725165,0.13629064,0.954390943,0.943342805,0.960339963,0.930594921,0.963172793
20,64,32,0.334441796,0.85694052,121197,488.112,0.334441796,0.418350697,0.421190202,0.314797103,0.270335048,0.85694052,0.725212455,0.83427763,0.895184159,0.913597763
20,64,48,0.452733856,0.748441923,171421,689.008,0.452733856,0.472574472,0.501945317,0.486833513,0.397818238,0.748441923,0.725212455,0.725212455,0.725212455,0.725212455
20,64,64,0.237472981,0.905948997,221645,889.904,0.237472981,0.337587297,0.308042735,0.184694558,0.191407099,0.905948997,0.842776179,0.864022672,0.926345587,0.933427751
20,64,80,0.117980134,0.967422092,271869,1090.8,0.117980134,0.128289774,0.123086333,0.115453206,0.101233095,0.967422092,0.957507074,0.964589238,0.971671402,0.974504232
20,64,96,0.142808914,0.946458924,322093,1291.696,0.142808914,0.174307033,0.138487473,0.168475702,0.121214576,0.946458924,0.932011306,0.943342805,0.924929202,0.964589238
20,64,128,0.296462101,0.862606227,422541,1693.488,0.296462101,0.462453395,0.351539016,0.247286484,0.223628893,0.862606227,0.730878174,0.832861185,0.899433434,0.912181318
20,64,160,0.353922009,0.857790375,522989,2095.28,0.353922009,0.62609154,0.501299441,0.258381277,0.199428812,0.857790375,0.759206772,0.781869709,0.893767715,0.923512757
20,80,48,0.24973529,0.892634547,214189,860.08,0.24973529,0.315993369,0.277943909,0.232505575,0.226039678,0.892634547,0.849858344,0.881019831,0.907931983,0.903682709
20,80,64,0.304009241,0.868555248,276957,1111.152,0.304009241,0.362929732,0.371547759,0.328869939,0.249117091,0.868555248,0.83427763,0.851274788,0.852691233,0.89235127
20,80,80,0.269095126,0.899150133,339725,1362.224,0.269095126,0.351138592,0.26735732,0.31405285,0.210441634,0.899150133,0.851274788,0.902266264,0.876770556,0.927762032
20,80,96,0.213844341,0.92096318,402493,1613.296,0.213844341,0.288376391,0.251735449,0.20613879,0.158198029,0.92096318,0.888101995,0.898016989,0.913597763,0.951841354
20,80,128,0.114992632,0.970821536,528029,2115.44,0.114992632,0.151343793,0.095252655,0.112459525,0.114065811,0.970821536,0.958923519,0.978753567,0.968838513,0.974504232
20,80,160,0.252671501,0.894617569,653565,2617.584,0.252671501,0.494951338,0.233338356,0.196252942,0.181368887,0.894617569,0.757790387,0.903682709,0.936260641,0.940509915
20,96,48,0.583173954,0.725212455,256957,1031.152,0.583173954,0.583353519,0.583602011,0.580725312,0.582523346,0.725212455,0.725212455,0.725212455,0.725212455,0.725212455
20,96,64,0.26855872,0.891218138,332269,1332.4,0.26855872,0.521288157,0.24744767,0.224404186,0.168801636,0.891218138,0.725212455,0.910764873,0.924929202,0.946175635
20,96,80,0.305935651,0.887535417,407581,1633.648,0.305935651,0.39624083,0.355912298,0.287708372,0.26971826,0.887535417,0.845609069,0.871104836,0.89235127,0.905099154
20,96,96,0.176038554,0.94135977,482893,1934.896,0.176038554,0.212951943,0.18084462,0.178802669,0.154425636,0.94135977,0.916430593,0.927762032,0.94475919,0.949008524
