,Conv1,Conv2,Dense,Loss,Accuracy,Model Params,tflite Size,Loss_1,Loss_2,Loss_3,Loss_4,Loss_5,Accuracy_1,Accuracy_2,Accuracy_3,Accuracy_4,Accuracy_5
87,12,64,64,0.2596148401498794,0.8946175575256348,78145,315.904,0.2596148401498794,0.3467568457126617,0.2793507874011993,0.2612127065658569,0.2268982082605362,0.8946175575256348,0.8526912331581116,0.8852691054344177,0.9008498787879944,0.8966005444526672
88,12,64,80,0.2745070457458496,0.8810198307037354,94577,381.632,0.2745070457458496,0.31569904088974,0.3435946702957153,0.3062770068645477,0.2391719818115234,0.8810198307037354,0.856940507888794,0.8555240631103516,0.8895184397697449,0.8725212216377258
89,12,64,96,0.3106873273849487,0.8660056591033936,111009,447.36,0.3106873273849487,0.3060947060585022,0.3399432599544525,0.3213917911052704,0.2895688414573669,0.8660056591033936,0.8696883916854858,0.8512747883796692,0.8611897826194763,0.8781869411468506
90,12,64,128,0.2678107053041458,0.8824362635612488,143873,578.816,0.2678107053041458,0.3774065971374511,0.2940656244754791,0.2967710196971893,0.2049538344144821,0.8824362635612488,0.8116147518157959,0.8739376664161682,0.8654391169548035,0.922096312046051
91,12,64,160,0.2080587863922119,0.9124645948410034,176737,710.272,0.2080587863922119,0.2490437030792236,0.2692925035953522,0.2249570786952972,0.1442395895719528,0.9124645948410034,0.8810198307037354,0.8711048364639282,0.9263455867767334,0.9475920796394348
92,12,80,64,0.2585953950881958,0.8864022612571716,97617,393.792,0.2585953950881958,0.3107468485832214,0.3072993159294128,0.2889882028102875,0.2000003606081009,0.8864022612571716,0.8456090688705444,0.8696883916854858,0.856940507888794,0.922096312046051
93,12,80,80,0.1347437530755996,0.954107666015625,118145,475.904,0.1347437530755996,0.2495848089456558,0.1048497557640075,0.1480309963226318,0.0822595581412315,0.954107666015625,0.9164305925369264,0.9589235186576844,0.9433428049087524,0.9787535667419434
94,12,80,96,0.3721735954284668,0.8254957437515259,138673,558.016,0.3721735954284668,0.4419516324996948,0.3706937432289123,0.3835863471031189,0.3370516300201416,0.8254957437515259,0.8130311369895935,0.8031161427497864,0.8045325875282288,0.8498583436012268
95,12,80,128,0.209764614701271,0.9135977387428283,179729,722.24,0.209764614701271,0.3223539888858795,0.246905118227005,0.2204801589250564,0.1129241287708282,0.9135977387428283,0.8427761793136597,0.9008498787879944,0.9135977625846864,0.9660056829452516
96,12,80,160,0.1982253938913345,0.922662889957428,220785,886.464,0.1982253938913345,0.3810619413852691,0.2016128599643707,0.155313104391098,0.1489774286746978,0.922662889957428,0.8314447402954102,0.9277620315551758,0.9461756348609924,0.9348441958427428
97,12,96,64,0.0923514321446418,0.9708215475082398,117089,471.68,0.0923514321446418,0.181192472577095,0.1110249087214469,0.0740578174591064,0.0514939278364181,0.9708215475082398,0.9475920796394348,0.9589235186576844,0.9730878472328186,0.984419286251068
